Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2018,AUG,STATE,18,7,TOTAL,823600000.00
2018,AUG,STATE,19,7,TOTAL,1391500000.00
2018,AUG,STATE,24,7,TOTAL,63200000.00
2018,AUG,STATE,26,7,TOTAL,394400000.00
2018,AUG,STATE,27,7,TOTAL,274900000.00
2018,AUG,STATE,28,7,TOTAL,119700000.00
2018,AUG,STATE,29,7,TOTAL,306300000.00
2018,AUG,STATE,31,7,TOTAL,204900000.00
2018,AUG,STATE,36,7,TOTAL,142300000.00
2018,AUG,STATE,37,7,TOTAL,290900000.00
2018,AUG,STATE,39,7,TOTAL,877700000.00
2018,AUG,STATE,41,7,TOTAL,62100000.00
2018,AUG,STATE,,7,TOTAL,781000000.00
2018,AUG,STATE,42,7,TOTAL,738500000.00
2018,AUG,STATE,45,7,TOTAL,92400000.00
2018,AUG,STATE,46,7,TOTAL,65800000.00
2018,AUG,STATE,48,7,TOTAL,519600000.00
2018,AUG,STATE,49,7,TOTAL,118200000.00
2018,AUG,STATE,51,7,TOTAL,57000000.00
2018,AUG,STATE,53,7,TOTAL,172900000.00
2018,AUG,STATE,55,7,TOTAL,180000000.00
2018,DEC,STATE,1,7,TOTAL,185600000.00
2018,DEC,STATE,5,7,TOTAL,307400000.00
2018,DEC,STATE,6,7,TOTAL,365300000.00
2018,DEC,STATE,8,7,TOTAL,127100000.00
2018,DEC,STATE,13,7,TOTAL,444500000.00
2018,DEC,STATE,17,7,TOTAL,162500000.00
2018,DEC,STATE,18,7,TOTAL,864200000.00
2018,DEC,STATE,19,7,TOTAL,1463600000.00
2018,DEC,STATE,21,7,TOTAL,127300000.00
2018,DEC,STATE,24,7,TOTAL,69100000.00
2018,DEC,STATE,26,7,TOTAL,406500000.00
2018,DEC,STATE,27,7,TOTAL,281100000.00
2018,DEC,STATE,28,7,TOTAL,119400000.00
2018,DEC,STATE,29,7,TOTAL,328100000.00
2018,DEC,STATE,31,7,TOTAL,215600000.00
2018,DEC,STATE,36,7,TOTAL,143200000.00
2018,DEC,STATE,37,7,TOTAL,291300000.00
2018,DEC,STATE,39,7,TOTAL,885300000.00
2018,DEC,STATE,40,7,TOTAL,60100000.00
2018,DEC,STATE,41,7,TOTAL,60800000.00
2018,DEC,STATE,,7,TOTAL,788400000.00
2018,DEC,STATE,42,7,TOTAL,772900000.00
2018,DEC,STATE,45,7,TOTAL,96400000.00
2018,DEC,STATE,46,7,TOTAL,66200000.00
2018,DEC,STATE,48,7,TOTAL,530700000.00
2018,DEC,STATE,49,7,TOTAL,122200000.00
2018,DEC,STATE,51,7,TOTAL,61500000.00
2018,DEC,STATE,53,7,TOTAL,174600000.00
2018,DEC,STATE,55,7,TOTAL,173300000.00
2018,FEB,STATE,1,7,TOTAL,161700000.00
2018,FEB,STATE,5,7,TOTAL,270400000.00
2018,FEB,STATE,6,7,TOTAL,321200000.00
2018,FEB,STATE,8,7,TOTAL,107200000.00
2018,FEB,STATE,12,7,TOTAL,151800000.00
2018,FEB,STATE,13,7,TOTAL,366300000.00
2018,FEB,STATE,17,7,TOTAL,129500000.00
2018,FEB,STATE,18,7,TOTAL,707300000.00
2018,FEB,STATE,19,7,TOTAL,1202100000.00
2018,FEB,STATE,24,7,TOTAL,63500000.00
2018,FEB,STATE,26,7,TOTAL,342600000.00
2018,FEB,STATE,27,7,TOTAL,236700000.00
2018,FEB,STATE,28,7,TOTAL,110500000.00
2018,FEB,STATE,29,7,TOTAL,256600000.00
2018,FEB,STATE,31,7,TOTAL,176600000.00
2018,FEB,STATE,36,7,TOTAL,130200000.00
2018,FEB,STATE,37,7,TOTAL,295400000.00
2018,FEB,STATE,39,7,TOTAL,784500000.00
2018,FEB,STATE,41,7,TOTAL,58600000.00
2018,FEB,STATE,,7,TOTAL,696700000.00
2018,FEB,STATE,42,7,TOTAL,658700000.00
2018,FEB,STATE,45,7,TOTAL,82000000.00
2018,FEB,STATE,46,7,TOTAL,62500000.00
2018,FEB,STATE,48,7,TOTAL,460400000.00
2018,FEB,STATE,49,7,TOTAL,113200000.00
2018,FEB,STATE,51,7,TOTAL,57000000.00
2018,FEB,STATE,53,7,TOTAL,164900000.00
2018,FEB,STATE,55,7,TOTAL,155800000.00
2018,JAN,STATE,1,7,TOTAL,174300000.00
2018,JAN,STATE,5,7,TOTAL,292100000.00
2018,JAN,STATE,6,7,TOTAL,361200000.00
2018,JAN,STATE,8,7,TOTAL,118400000.00
2018,JAN,STATE,12,7,TOTAL,172000000.00
2018,JAN,STATE,13,7,TOTAL,410000000.00
2018,JAN,STATE,17,7,TOTAL,141100000.00
2018,JAN,STATE,18,7,TOTAL,809500000.00
2018,JAN,STATE,19,7,TOTAL,1292200000.00
2018,JAN,STATE,24,7,TOTAL,69600000.00
2018,JAN,STATE,26,7,TOTAL,365100000.00
2018,JAN,STATE,27,7,TOTAL,255800000.00
2018,JAN,STATE,28,7,TOTAL,119600000.00
2018,JAN,STATE,29,7,TOTAL,277700000.00
2018,JAN,STATE,31,7,TOTAL,198700000.00
2018,JAN,STATE,36,7,TOTAL,144200000.00
2018,JAN,STATE,37,7,TOTAL,336300000.00
2018,JAN,STATE,39,7,TOTAL,850400000.00
2018,JAN,STATE,41,7,TOTAL,63700000.00
2018,JAN,STATE,,7,TOTAL,772800000.00
2018,JAN,STATE,42,7,TOTAL,723100000.00
2018,JAN,STATE,45,7,TOTAL,91500000.00
2018,JAN,STATE,46,7,TOTAL,66500000.00
2018,JAN,STATE,48,7,TOTAL,509300000.00
2018,JAN,STATE,49,7,TOTAL,126100000.00
2018,JAN,STATE,51,7,TOTAL,63700000.00
2018,JAN,STATE,53,7,TOTAL,190400000.00
2018,JAN,STATE,55,7,TOTAL,179500000.00
2018,JUL,STATE,1,7,TOTAL,179800000.00
2018,JUL,STATE,5,7,TOTAL,301100000.00
2018,JUL,STATE,6,7,TOTAL,368700000.00
2018,JUL,STATE,8,7,TOTAL,128600000.00
2018,JUL,STATE,12,7,TOTAL,166400000.00
2018,JUL,STATE,13,7,TOTAL,405600000.00
2018,JUL,STATE,17,7,TOTAL,157000000.00
2018,JUL,STATE,18,7,TOTAL,806600000.00
2018,JUL,STATE,19,7,TOTAL,1377400000.00
2018,JUL,STATE,24,7,TOTAL,62800000.00
2018,JUL,STATE,26,7,TOTAL,382200000.00
2018,JUL,STATE,27,7,TOTAL,268600000.00
2018,JUL,STATE,28,7,TOTAL,118800000.00
2018,JUL,STATE,29,7,TOTAL,300300000.00
2018,JUL,STATE,31,7,TOTAL,205900000.00
2018,JUL,STATE,36,7,TOTAL,142100000.00
2018,JUL,STATE,37,7,TOTAL,313000000.00
2018,JUL,STATE,39,7,TOTAL,876400000.00
2018,JUL,STATE,41,7,TOTAL,62600000.00
2018,JUL,STATE,,7,TOTAL,770100000.00
2018,JUL,STATE,42,7,TOTAL,726100000.00
2018,JUL,STATE,45,7,TOTAL,94200000.00
2018,JUL,STATE,46,7,TOTAL,66300000.00
2018,JUL,STATE,48,7,TOTAL,517700000.00
2018,JUL,STATE,49,7,TOTAL,112100000.00
2018,JUL,STATE,51,7,TOTAL,61100000.00
2018,JUL,STATE,53,7,TOTAL,171700000.00
2018,JUL,STATE,55,7,TOTAL,175600000.00
2018,JUN,STATE,1,7,TOTAL,174600000.00
2018,JUN,STATE,5,7,TOTAL,288400000.00
2018,JUN,STATE,6,7,TOTAL,353000000.00
2018,JUN,STATE,8,7,TOTAL,126600000.00
2018,JUN,STATE,12,7,TOTAL,161300000.00
2018,JUN,STATE,13,7,TOTAL,401400000.00
2018,JUN,STATE,17,7,TOTAL,148300000.00
2018,JUN,STATE,18,7,TOTAL,797400000.00
2018,JUN,STATE,19,7,TOTAL,1321600000.00
2018,JUN,STATE,24,7,TOTAL,60500000.00
2018,JUN,STATE,26,7,TOTAL,367700000.00
2018,JUN,STATE,27,7,TOTAL,258700000.00
2018,JUN,STATE,28,7,TOTAL,114800000.00
2018,JUN,STATE,29,7,TOTAL,284800000.00
2018,JUN,STATE,31,7,TOTAL,201200000.00
2018,JUN,STATE,36,7,TOTAL,135500000.00
2018,JUN,STATE,37,7,TOTAL,315500000.00
2018,JUN,STATE,39,7,TOTAL,859700000.00
2018,JUN,STATE,41,7,TOTAL,58100000.00
2018,JUN,STATE,,7,TOTAL,744300000.00
2018,JUN,STATE,42,7,TOTAL,701600000.00
2018,JUN,STATE,45,7,TOTAL,92000000.00
2018,JUN,STATE,46,7,TOTAL,63900000.00
2018,JUN,STATE,48,7,TOTAL,494100000.00
2018,JUN,STATE,49,7,TOTAL,106400000.00
2018,JUN,STATE,51,7,TOTAL,63400000.00
2018,JUN,STATE,53,7,TOTAL,176100000.00
2018,JUN,STATE,55,7,TOTAL,169200000.00
2018,MAR,STATE,1,7,TOTAL,182200000.00
2018,MAR,STATE,5,7,TOTAL,305700000.00
2018,MAR,STATE,6,7,TOTAL,364000000.00
2018,MAR,STATE,8,7,TOTAL,122500000.00
2018,MAR,STATE,12,7,TOTAL,172600000.00
2018,MAR,STATE,13,7,TOTAL,408600000.00
2018,MAR,STATE,17,7,TOTAL,151200000.00
2018,MAR,STATE,18,7,TOTAL,797000000.00
2018,MAR,STATE,19,7,TOTAL,1346200000.00
2018,MAR,STATE,24,7,TOTAL,69000000.00
2018,MAR,STATE,26,7,TOTAL,393700000.00
2018,MAR,STATE,27,7,TOTAL,264100000.00
2018,MAR,STATE,28,7,TOTAL,123800000.00
2018,MAR,STATE,29,7,TOTAL,292900000.00
2018,MAR,STATE,31,7,TOTAL,197500000.00
2018,MAR,STATE,36,7,TOTAL,141500000.00
2018,MAR,STATE,37,7,TOTAL,334800000.00
2018,MAR,STATE,39,7,TOTAL,851600000.00
2018,MAR,STATE,41,7,TOTAL,67200000.00
2018,MAR,STATE,,7,TOTAL,775600000.00
2018,MAR,STATE,42,7,TOTAL,734200000.00
2018,MAR,STATE,45,7,TOTAL,88400000.00
2018,MAR,STATE,46,7,TOTAL,68800000.00
2018,MAR,STATE,48,7,TOTAL,518600000.00
2018,MAR,STATE,49,7,TOTAL,128500000.00
2018,MAR,STATE,51,7,TOTAL,60400000.00
2018,MAR,STATE,53,7,TOTAL,165900000.00
2018,MAR,STATE,55,7,TOTAL,174100000.00
2018,MARKETING YEAR,STATE,1,7,TOTAL,2133300000.00
2018,MARKETING YEAR,STATE,5,7,TOTAL,3534700000.00
2018,MARKETING YEAR,STATE,6,7,TOTAL,4295700000.00
2018,MARKETING YEAR,STATE,8,7,TOTAL,1482900000.00
2018,MARKETING YEAR,STATE,12,7,TOTAL,2005400000.00
2018,MARKETING YEAR,STATE,13,7,TOTAL,4871100000.00
2018,MARKETING YEAR,STATE,17,7,TOTAL,1765900000.00
2018,MARKETING YEAR,STATE,18,7,TOTAL,9658600000.00
2018,MARKETING YEAR,STATE,19,7,TOTAL,16119300000.00
2018,MARKETING YEAR,STATE,21,7,TOTAL,1434400000.00
2018,MARKETING YEAR,STATE,22,7,TOTAL,517500000.00
2018,MARKETING YEAR,STATE,24,7,TOTAL,780600000.00
2018,MARKETING YEAR,STATE,25,7,TOTAL,43100000.00
2018,MARKETING YEAR,STATE,26,7,TOTAL,4548100000.00
2018,MARKETING YEAR,STATE,27,7,TOTAL,3131800000.00
2018,MARKETING YEAR,STATE,28,7,TOTAL,1418600000.00
2018,MARKETING YEAR,STATE,29,7,TOTAL,3485200000.00
2018,MARKETING YEAR,STATE,30,7,TOTAL,292500000.00
2018,MARKETING YEAR,STATE,31,7,TOTAL,2391600000.00
2018,MARKETING YEAR,STATE,36,7,TOTAL,1656500000.00
2018,MARKETING YEAR,STATE,37,7,TOTAL,3705400000.00
2018,MARKETING YEAR,STATE,39,7,TOTAL,10238100000.00
2018,MARKETING YEAR,STATE,40,7,TOTAL,697100000.00
2018,MARKETING YEAR,STATE,41,7,TOTAL,732400000.00
2018,MARKETING YEAR,STATE,,7,TOTAL,5421700000.00
2018,MARKETING YEAR,STATE,42,7,TOTAL,8664800000.00
2018,MARKETING YEAR,STATE,45,7,TOTAL,1093800000.00
2018,MARKETING YEAR,STATE,46,7,TOTAL,797900000.00
2018,MARKETING YEAR,STATE,47,7,TOTAL,388800000.00
2018,MARKETING YEAR,STATE,48,7,TOTAL,6109300000.00
2018,MARKETING YEAR,STATE,49,7,TOTAL,1403400000.00
2018,MARKETING YEAR,STATE,50,7,TOTAL,61700000.00
2018,MARKETING YEAR,STATE,51,7,TOTAL,716700000.00
2018,MARKETING YEAR,STATE,53,7,TOTAL,2102100000.00
2018,MARKETING YEAR,STATE,54,7,TOTAL,295900000.00
2018,MARKETING YEAR,STATE,55,7,TOTAL,2077800000.00
2018,MAY,STATE,1,7,TOTAL,181600000.00
2018,MAY,STATE,5,7,TOTAL,295000000.00
2018,MAY,STATE,6,7,TOTAL,361400000.00
2018,MAY,STATE,8,7,TOTAL,128700000.00
2018,MAY,STATE,12,7,TOTAL,165700000.00
2018,MAY,STATE,13,7,TOTAL,409100000.00
2018,MAY,STATE,17,7,TOTAL,145100000.00
2018,MAY,STATE,18,7,TOTAL,821800000.00
2018,MAY,STATE,19,7,TOTAL,1381800000.00
2018,MAY,STATE,24,7,TOTAL,57300000.00
2018,MAY,STATE,26,7,TOTAL,388300000.00
2018,MAY,STATE,27,7,TOTAL,266700000.00
2018,MAY,STATE,28,7,TOTAL,119300000.00
2018,MAY,STATE,29,7,TOTAL,290900000.00
2018,MAY,STATE,31,7,TOTAL,201100000.00
2018,MAY,STATE,36,7,TOTAL,135400000.00
2018,MAY,STATE,37,7,TOTAL,335800000.00
2018,MAY,STATE,39,7,TOTAL,861200000.00
2018,MAY,STATE,41,7,TOTAL,59300000.00
2018,MAY,STATE,,7,TOTAL,771000000.00
2018,MAY,STATE,42,7,TOTAL,731700000.00
2018,MAY,STATE,45,7,TOTAL,96200000.00
2018,MAY,STATE,46,7,TOTAL,65300000.00
2018,MAY,STATE,48,7,TOTAL,515700000.00
2018,MAY,STATE,49,7,TOTAL,111000000.00
2018,MAY,STATE,51,7,TOTAL,63200000.00
2018,MAY,STATE,53,7,TOTAL,183400000.00
2018,MAY,STATE,55,7,TOTAL,180900000.00
2018,NOV,STATE,1,7,TOTAL,179500000.00
2018,NOV,STATE,5,7,TOTAL,298700000.00
2018,NOV,STATE,6,7,TOTAL,353200000.00
2018,NOV,STATE,8,7,TOTAL,128600000.00
2018,NOV,STATE,12,7,TOTAL,171000000.00
2018,NOV,STATE,13,7,TOTAL,425300000.00
2018,NOV,STATE,17,7,TOTAL,149400000.00
2018,NOV,STATE,18,7,TOTAL,826700000.00
2018,NOV,STATE,19,7,TOTAL,1388400000.00
2018,NOV,STATE,24,7,TOTAL,69600000.00
2018,NOV,STATE,26,7,TOTAL,389300000.00
2018,NOV,STATE,27,7,TOTAL,261900000.00
2018,NOV,STATE,28,7,TOTAL,118100000.00
2018,NOV,STATE,29,7,TOTAL,305100000.00
2018,NOV,STATE,31,7,TOTAL,203000000.00
2018,NOV,STATE,36,7,TOTAL,135100000.00
2018,NOV,STATE,37,7,TOTAL,271900000.00
2018,NOV,STATE,39,7,TOTAL,855700000.00
2018,NOV,STATE,41,7,TOTAL,56200000.00
2018,NOV,STATE,,7,TOTAL,765300000.00
2018,NOV,STATE,42,7,TOTAL,741100000.00
2018,NOV,STATE,45,7,TOTAL,93000000.00
2018,NOV,STATE,46,7,TOTAL,68800000.00
2018,NOV,STATE,48,7,TOTAL,525800000.00
2018,NOV,STATE,49,7,TOTAL,112700000.00
2018,NOV,STATE,51,7,TOTAL,60000000.00
2018,NOV,STATE,53,7,TOTAL,175600000.00
2018,NOV,STATE,55,7,TOTAL,161600000.00
2018,OCT,STATE,1,7,TOTAL,184300000.00
2018,OCT,STATE,5,7,TOTAL,298800000.00
2018,OCT,STATE,6,7,TOTAL,370800000.00
2018,OCT,STATE,8,7,TOTAL,131700000.00
2018,OCT,STATE,12,7,TOTAL,168000000.00
2018,OCT,STATE,13,7,TOTAL,421100000.00
2018,OCT,STATE,17,7,TOTAL,152000000.00
2018,OCT,STATE,18,7,TOTAL,833100000.00
2018,OCT,STATE,19,7,TOTAL,1409100000.00
2018,OCT,STATE,24,7,TOTAL,70300000.00
2018,OCT,STATE,26,7,TOTAL,391000000.00
2018,OCT,STATE,27,7,TOTAL,267800000.00
2018,OCT,STATE,28,7,TOTAL,119900000.00
2018,OCT,STATE,29,7,TOTAL,308500000.00
2018,OCT,STATE,31,7,TOTAL,207300000.00
2018,OCT,STATE,36,7,TOTAL,138200000.00
2018,OCT,STATE,37,7,TOTAL,271500000.00
2018,OCT,STATE,39,7,TOTAL,902300000.00
2018,OCT,STATE,41,7,TOTAL,59600000.00
2018,OCT,STATE,,7,TOTAL,790900000.00
2018,OCT,STATE,42,7,TOTAL,751700000.00
2018,OCT,STATE,45,7,TOTAL,95200000.00
2018,OCT,STATE,46,7,TOTAL,72100000.00
2018,OCT,STATE,48,7,TOTAL,528200000.00
2018,OCT,STATE,49,7,TOTAL,114700000.00
2018,OCT,STATE,51,7,TOTAL,55900000.00
2018,OCT,STATE,53,7,TOTAL,187000000.00
2018,OCT,STATE,55,7,TOTAL,171000000.00
2018,SEP,STATE,1,7,TOTAL,179300000.00
2018,SEP,STATE,5,7,TOTAL,293300000.00
2018,SEP,STATE,6,7,TOTAL,358800000.00
2018,SEP,STATE,8,7,TOTAL,124000000.00
2018,SEP,STATE,12,7,TOTAL,163700000.00
2018,SEP,STATE,13,7,TOTAL,399000000.00
2018,SEP,STATE,17,7,TOTAL,151000000.00
2018,SEP,STATE,18,7,TOTAL,809000000.00
2018,SEP,STATE,19,7,TOTAL,1352400000.00
2018,SEP,STATE,24,7,TOTAL,65500000.00
2018,SEP,STATE,26,7,TOTAL,381300000.00
2018,SEP,STATE,27,7,TOTAL,268800000.00
2018,SEP,STATE,28,7,TOTAL,115100000.00
2018,SEP,STATE,29,7,TOTAL,301900000.00
2018,SEP,STATE,31,7,TOTAL,200500000.00
2018,SEP,STATE,36,7,TOTAL,135600000.00
2018,SEP,STATE,37,7,TOTAL,263100000.00
2018,SEP,STATE,39,7,TOTAL,867200000.00
2018,SEP,STATE,41,7,TOTAL,59500000.00
2018,SEP,STATE,,7,TOTAL,767400000.00
2018,SEP,STATE,42,7,TOTAL,719900000.00
2018,SEP,STATE,45,7,TOTAL,88900000.00
2018,SEP,STATE,46,7,TOTAL,67400000.00
2018,SEP,STATE,48,7,TOTAL,493900000.00
2018,SEP,STATE,49,7,TOTAL,114400000.00
2018,SEP,STATE,51,7,TOTAL,52900000.00
2018,SEP,STATE,53,7,TOTAL,175500000.00
2018,SEP,STATE,55,7,TOTAL,172100000.00
2017,APR,STATE,1,7,TOTAL,167600000.00
2017,APR,STATE,5,7,TOTAL,286100000.00
2017,APR,STATE,6,7,TOTAL,300900000.00
2017,APR,STATE,8,7,TOTAL,114200000.00
2017,APR,STATE,12,7,TOTAL,180100000.00
2017,APR,STATE,13,7,TOTAL,409500000.00
2017,APR,STATE,17,7,TOTAL,123200000.00
2017,APR,STATE,18,7,TOTAL,802000000.00
2017,APR,STATE,19,7,TOTAL,1322500000.00
2017,APR,STATE,24,7,TOTAL,70400000.00
2017,APR,STATE,26,7,TOTAL,355200000.00
2017,APR,STATE,27,7,TOTAL,258000000.00
2017,APR,STATE,28,7,TOTAL,111800000.00
2017,APR,STATE,29,7,TOTAL,270800000.00
2017,APR,STATE,31,7,TOTAL,202600000.00
2017,APR,STATE,36,7,TOTAL,141300000.00
2017,APR,STATE,37,7,TOTAL,325000000.00
2017,APR,STATE,39,7,TOTAL,784200000.00
2017,APR,STATE,41,7,TOTAL,59800000.00
2017,APR,STATE,,7,TOTAL,683100000.00
2017,APR,STATE,42,7,TOTAL,683800000.00
2017,APR,STATE,45,7,TOTAL,87600000.00
2017,APR,STATE,46,7,TOTAL,65000000.00
2017,APR,STATE,48,7,TOTAL,472600000.00
2017,APR,STATE,49,7,TOTAL,124700000.00
2017,APR,STATE,51,7,TOTAL,60000000.00
2017,APR,STATE,53,7,TOTAL,181200000.00
2017,APR,STATE,55,7,TOTAL,153800000.00
2017,AUG,STATE,1,7,TOTAL,176300000.00
2017,AUG,STATE,5,7,TOTAL,297000000.00
2017,AUG,STATE,6,7,TOTAL,327700000.00
2017,AUG,STATE,8,7,TOTAL,117400000.00
2017,AUG,STATE,12,7,TOTAL,162000000.00
2017,AUG,STATE,13,7,TOTAL,420700000.00
2017,AUG,STATE,17,7,TOTAL,123000000.00
2017,AUG,STATE,18,7,TOTAL,839500000.00
2017,AUG,STATE,19,7,TOTAL,1359000000.00
2017,AUG,STATE,24,7,TOTAL,70900000.00
2017,AUG,STATE,26,7,TOTAL,362600000.00
2017,AUG,STATE,27,7,TOTAL,256300000.00
2017,AUG,STATE,28,7,TOTAL,120100000.00
2017,AUG,STATE,29,7,TOTAL,249100000.00
2017,AUG,STATE,31,7,TOTAL,201200000.00
2017,AUG,STATE,36,7,TOTAL,147000000.00
2017,AUG,STATE,37,7,TOTAL,332400000.00
2017,AUG,STATE,39,7,TOTAL,837800000.00
2017,AUG,STATE,41,7,TOTAL,64600000.00
2017,AUG,STATE,,7,TOTAL,716400000.00
2017,AUG,STATE,42,7,TOTAL,709400000.00
2017,AUG,STATE,45,7,TOTAL,96000000.00
2017,AUG,STATE,46,7,TOTAL,62300000.00
2017,AUG,STATE,48,7,TOTAL,491700000.00
2017,AUG,STATE,49,7,TOTAL,131000000.00
2017,AUG,STATE,51,7,TOTAL,59900000.00
2017,AUG,STATE,53,7,TOTAL,179300000.00
2017,AUG,STATE,55,7,TOTAL,166400000.00
2017,DEC,STATE,1,7,TOTAL,176400000.00
2017,DEC,STATE,5,7,TOTAL,294900000.00
2017,DEC,STATE,6,7,TOTAL,364000000.00
2017,DEC,STATE,8,7,TOTAL,119100000.00
2017,DEC,STATE,12,7,TOTAL,179100000.00
2017,DEC,STATE,13,7,TOTAL,429400000.00
2017,DEC,STATE,17,7,TOTAL,139800000.00
2017,DEC,STATE,18,7,TOTAL,841500000.00
2017,DEC,STATE,19,7,TOTAL,1333200000.00
2017,DEC,STATE,24,7,TOTAL,70300000.00
2017,DEC,STATE,26,7,TOTAL,369300000.00
2017,DEC,STATE,27,7,TOTAL,248800000.00
2017,DEC,STATE,28,7,TOTAL,121100000.00
2017,DEC,STATE,29,7,TOTAL,272700000.00
2017,DEC,STATE,31,7,TOTAL,203300000.00
2017,DEC,STATE,36,7,TOTAL,146900000.00
2017,DEC,STATE,37,7,TOTAL,344100000.00
2017,DEC,STATE,39,7,TOTAL,856800000.00
2017,DEC,STATE,41,7,TOTAL,63600000.00
2017,DEC,STATE,,7,TOTAL,766000000.00
2017,DEC,STATE,42,7,TOTAL,732500000.00
2017,DEC,STATE,45,7,TOTAL,90500000.00
2017,DEC,STATE,46,7,TOTAL,64800000.00
2017,DEC,STATE,48,7,TOTAL,524900000.00
2017,DEC,STATE,49,7,TOTAL,129900000.00
2017,DEC,STATE,51,7,TOTAL,63400000.00
2017,DEC,STATE,53,7,TOTAL,173900000.00
2017,DEC,STATE,55,7,TOTAL,185600000.00
2017,FEB,STATE,1,7,TOTAL,156500000.00
2017,FEB,STATE,5,7,TOTAL,261400000.00
2017,FEB,STATE,6,7,TOTAL,268500000.00
2017,FEB,STATE,8,7,TOTAL,111900000.00
2017,FEB,STATE,12,7,TOTAL,169200000.00
2017,FEB,STATE,13,7,TOTAL,389600000.00
2017,FEB,STATE,17,7,TOTAL,116100000.00
2017,FEB,STATE,18,7,TOTAL,752100000.00
2017,FEB,STATE,19,7,TOTAL,1250300000.00
2017,FEB,STATE,24,7,TOTAL,66800000.00
2017,FEB,STATE,26,7,TOTAL,318500000.00
2017,FEB,STATE,27,7,TOTAL,247600000.00
2017,FEB,STATE,28,7,TOTAL,104100000.00
2017,FEB,STATE,29,7,TOTAL,247600000.00
2017,FEB,STATE,31,7,TOTAL,210100000.00
2017,FEB,STATE,36,7,TOTAL,133800000.00
2017,FEB,STATE,37,7,TOTAL,303400000.00
2017,FEB,STATE,39,7,TOTAL,737100000.00
2017,FEB,STATE,41,7,TOTAL,57400000.00
2017,FEB,STATE,,7,TOTAL,637900000.00
2017,FEB,STATE,42,7,TOTAL,627000000.00
2017,FEB,STATE,45,7,TOTAL,79300000.00
2017,FEB,STATE,46,7,TOTAL,60200000.00
2017,FEB,STATE,48,7,TOTAL,446600000.00
2017,FEB,STATE,49,7,TOTAL,112600000.00
2017,FEB,STATE,51,7,TOTAL,51000000.00
2017,FEB,STATE,53,7,TOTAL,161500000.00
2017,FEB,STATE,55,7,TOTAL,130500000.00
2017,JAN,STATE,1,7,TOTAL,174600000.00
2017,JAN,STATE,5,7,TOTAL,284900000.00
2017,JAN,STATE,6,7,TOTAL,303100000.00
2017,JAN,STATE,8,7,TOTAL,120400000.00
2017,JAN,STATE,12,7,TOTAL,196200000.00
2017,JAN,STATE,13,7,TOTAL,424900000.00
2017,JAN,STATE,17,7,TOTAL,130200000.00
2017,JAN,STATE,18,7,TOTAL,839000000.00
2017,JAN,STATE,19,7,TOTAL,1394100000.00
2017,JAN,STATE,24,7,TOTAL,70900000.00
2017,JAN,STATE,26,7,TOTAL,347300000.00
2017,JAN,STATE,27,7,TOTAL,277100000.00
2017,JAN,STATE,28,7,TOTAL,116100000.00
2017,JAN,STATE,29,7,TOTAL,283000000.00
2017,JAN,STATE,31,7,TOTAL,229600000.00
2017,JAN,STATE,36,7,TOTAL,146700000.00
2017,JAN,STATE,37,7,TOTAL,342700000.00
2017,JAN,STATE,39,7,TOTAL,822700000.00
2017,JAN,STATE,41,7,TOTAL,66700000.00
2017,JAN,STATE,,7,TOTAL,713900000.00
2017,JAN,STATE,42,7,TOTAL,699500000.00
2017,JAN,STATE,45,7,TOTAL,87500000.00
2017,JAN,STATE,46,7,TOTAL,66900000.00
2017,JAN,STATE,48,7,TOTAL,485400000.00
2017,JAN,STATE,49,7,TOTAL,130100000.00
2017,JAN,STATE,51,7,TOTAL,58100000.00
2017,JAN,STATE,53,7,TOTAL,181500000.00
2017,JAN,STATE,55,7,TOTAL,145500000.00
2017,JUL,STATE,1,7,TOTAL,176800000.00
2017,JUL,STATE,5,7,TOTAL,291800000.00
2017,JUL,STATE,6,7,TOTAL,328000000.00
2017,JUL,STATE,8,7,TOTAL,119200000.00
2017,JUL,STATE,12,7,TOTAL,163200000.00
2017,JUL,STATE,13,7,TOTAL,436000000.00
2017,JUL,STATE,17,7,TOTAL,123500000.00
2017,JUL,STATE,18,7,TOTAL,845900000.00
2017,JUL,STATE,19,7,TOTAL,1371600000.00
2017,JUL,STATE,24,7,TOTAL,71500000.00
2017,JUL,STATE,26,7,TOTAL,360400000.00
2017,JUL,STATE,27,7,TOTAL,258500000.00
2017,JUL,STATE,28,7,TOTAL,119700000.00
2017,JUL,STATE,29,7,TOTAL,257200000.00
2017,JUL,STATE,31,7,TOTAL,207900000.00
2017,JUL,STATE,36,7,TOTAL,147100000.00
2017,JUL,STATE,37,7,TOTAL,330100000.00
2017,JUL,STATE,39,7,TOTAL,836400000.00
2017,JUL,STATE,41,7,TOTAL,60900000.00
2017,JUL,STATE,,7,TOTAL,706300000.00
2017,JUL,STATE,42,7,TOTAL,706800000.00
2017,JUL,STATE,45,7,TOTAL,91800000.00
2017,JUL,STATE,46,7,TOTAL,68000000.00
2017,JUL,STATE,48,7,TOTAL,491200000.00
2017,JUL,STATE,49,7,TOTAL,129000000.00
2017,JUL,STATE,51,7,TOTAL,59100000.00
2017,JUL,STATE,53,7,TOTAL,176500000.00
2017,JUL,STATE,55,7,TOTAL,164200000.00
2017,JUN,STATE,1,7,TOTAL,168100000.00
2017,JUN,STATE,5,7,TOTAL,279700000.00
2017,JUN,STATE,6,7,TOTAL,313100000.00
